2016-01-14 08:59:27,795 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Cucumber_selenium/src/main/resources
2016-01-14 08:59:27,795 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Cucumber_selenium/src/test/java
2016-01-14 08:59:27,795 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Cucumber_selenium/src/test/resources
2016-01-14 08:59:27,810 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Selenium_Project/src/main/java
2016-01-14 08:59:27,810 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Selenium_Project/src/main/resources
2016-01-14 08:59:27,810 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Selenium_Project/src/test/java
2016-01-14 08:59:27,810 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Selenium_Project/src/test/resources
2016-01-14 08:59:27,863 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /XfinityTest/src/main/java
2016-01-14 08:59:27,864 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /XfinityTest/src/main/resources
2016-01-14 08:59:27,864 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /XfinityTest/src/test/java
2016-01-14 08:59:27,864 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /XfinityTest/src/test/resources
2016-01-14 08:59:27,868 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact xml-apis:xml-apis:jar:2.0.2 has been relocated to xml-apis:xml-apis:jar:1.0.b2
2016-01-14 08:59:27,892 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /XfinitySearch/src/main/java
2016-01-14 08:59:27,892 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /XfinitySearch/src/main/resources
2016-01-14 08:59:27,893 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /XfinitySearch/src/test/java
